IdService;IdSecteur;Region;Territoire;Secteur;IdCop;AnneeService;MoisService;SemaineService;JourService;DateService;CodeVehicule;LibelleVehicule;CodeTypeVehicule;LibTypeVehicule;CodeService;LibelleService;CodeSecteur;NumeroTour;LibelleAgence;CodeActivite;ContratLibelle;NbVidage;TempsCollecteHorsInterruption;TempsPause;TempsHLPHorsInterruption;TempsTotalHorsInterruption;KmCollecte;KmHLP;KmTotal;CodeDechet;Tonnage;TonnageHeureCollecte;DATEDEBUT
972902234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;7;29;MERCREDI;17/07/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;9,2;0,33;0,48;9,68;137;11;148;PC+PL+ME;1,28;0,14;17/07/2019 05:26
907359234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;9;38;JEUDI;20/09/2018;R10736;R10736  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,93;0,47;1,1;8,03;104;8;112;OM;4,94;0,71;20/09/2018 05:30
968009234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;6;26;JEUDI;27/06/2019;R10736;R10736  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,65;0,33;1,22;7,87;107;60;167;OM;4,9;0,74;27/06/2019 04:50
993959234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;9;37;LUNDI;09/09/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,55;0,38;0,93;7,48;80;14;94;PC+PL+ME;1,1;0,17;09/09/2019 05:23
995876234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;9;38;JEUDI;19/09/2019;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,57;0,53;0,32;6,88;108;3;111;PC+PL+ME;0,9;0,14;19/09/2019 05:15
990319234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;8;34;MARDI;20/08/2019;R10845;R10845  BICOMP 26T;BOM2311;BOM  bicompartimentée 13/15m3 avec LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,95;0,37;1,08;8,03;94;32;126;PC+PL+ME;0,96;0,14;20/08/2019 05:34
1050808234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;7;27;JEUDI;02/07/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,67;;1,08;5,75;27;8;35;OM;5,76;1,23;02/07/2020 04:52
1031599234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;3;13;LUNDI;23/03/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,57;0,35;1,2;7,77;81;9;90;PC+PL+ME;1,04;0,16;23/03/2020 05:46
1039418234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;5;19;MARDI;05/05/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,82;0,35;0,92;8,73;124;18;142;OM;3,82;0,49;05/05/2020 05:36
859061234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;2;7;JEUDI;15/02/2018;R10736;R10736  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,95;0,7;1,3;8,25;74;6;80;PC+PL+ME;0,96;0,14;15/02/2018 05:35
883292234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;6;23;JEUDI;07/06/2018;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,98;;1,15;6,13;29;6;35;PC+PL+ME;1,18;0,24;07/06/2018 05:25
1013763234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;12;51;LUNDI;16/12/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,08;0,37;0,67;6,75;88;5;93;PC+PL+ME;1,06;0,17;16/12/2019 05:19
995434234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;9;38;MARDI;17/09/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,22;0,33;0,67;7,88;127;22;149;OM;4,22;0,58;17/09/2019 05:25
869131234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;4;14;JEUDI;05/04/2018;R10736;R10736  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,78;0,33;1,5;7,28;83;17;100;OM;3,8;0,66;05/04/2018 05:31
998687234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;10;40;MARDI;01/10/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,8;;0,4;5,2;73;9;82;PC+PL+ME;0,9;0,19;01/10/2019 05:31
1030407234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;3;12;LUNDI;16/03/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,88;0,33;0,67;8,55;102;9;111;PC+PL+ME;0,74;0,09;16/03/2020 05:25
1029072234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;3;11;MERCREDI;11/03/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,73;0,33;1,03;8,77;114;10;124;OM;5,52;0,71;11/03/2020 05:35
990666234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;8;34;JEUDI;22/08/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,23;0,38;0,68;7,92;109;7;116;OM;4,1;0,57;22/08/2019 05:30
1010998234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;12;49;MERCREDI;04/12/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,72;0,33;1,5;9,22;116;17;133;PC+PL+ME;1,26;0,16;04/12/2019 05:32
890910234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;7;27;JEUDI;05/07/2018;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,92;0,38;1,18;7,1;29;6;35;OM;5,42;0,92;05/07/2018 05:38
1022642234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;2;6;JEUDI;06/02/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,85;0,33;0,95;8,8;106;6;112;OM;5,5;0,7;06/02/2020 05:40
923327234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;11;48;JEUDI;29/11/2018;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,38;0,35;0,78;8,17;109;4;113;OM;5,08;0,69;29/11/2018 05:36
1032680234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;3;14;LUNDI;30/03/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,37;0,33;1,18;6,55;101;8;109;OM;2,38;0,44;30/03/2020 05:26
1020092234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;1;3;JEUDI;16/01/2020;R10838;R10838  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,67;0,45;1,43;6,1;30;8;38;OM;2,48;0,53;16/01/2020 05:32
1037011234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;4;17;JEUDI;23/04/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,1;;1,15;5,25;22;9;31;PC+PL+ME;1,08;0,26;23/04/2020 05:40
1041489234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;5;21;LUNDI;18/05/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,38;0,35;0,97;7,35;84;5;89;OM;3,7;0,58;18/05/2020 05:46
998963234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;10;40;JEUDI;03/10/2019;R10615;R10615  BOM BICOMP 26T 139CGR44;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,88;0,42;0,83;8,72;105;7;112;PC+PL+ME;1,04;0,13;03/10/2019 05:38
1031717234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;3;13;JEUDI;26/03/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,72;0,37;3,3;9,02;1;40;41;OM;6,08;1,06;26/03/2020 05:40
1038180234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;4;18;MARDI;28/04/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,53;0,33;1,05;8,58;126;20;146;PC+PL+ME;1,36;0,18;28/04/2020 05:48
985440234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;7;31;LUNDI;29/07/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,3;0,33;1,38;7,68;88;5;93;OM;3,52;0,56;29/07/2019 05:27
952841234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;4;16;JEUDI;18/04/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,42;0,35;1,12;9,53;111;8;119;PC+PL+ME;0,96;0,11;18/04/2019 05:23
1037011234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;4;17;JEUDI;23/04/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,1;;1,15;5,25;22;9;31;OM;4,5;1,1;23/04/2020 05:40
1075566234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;9;39;MERCREDI;23/09/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,73;0,52;0,7;9,43;126;10;136;OM;5,78;0,66;23/09/2020 05:33
1048871234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;6;26;LUNDI;22/06/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,37;0,35;1,02;7,38;104;7;111;OM;2,56;0,4;22/06/2020 05:41
930434234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;12;52;JEUDI;27/12/2018;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,08;0,45;1,17;7,25;98;8;106;PC+PL+ME;0,78;0,13;27/12/2018 05:34
1041570234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;5;21;MERCREDI;20/05/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,63;;0,97;6,6;74;12;86;OM;3,74;0,66;20/05/2020 05:36
1010168234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;11;48;JEUDI;28/11/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,45;0,42;0,82;8,27;106;7;113;PC+PL+ME;0,96;0,13;28/11/2019 05:32
1000730234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;10;41;MERCREDI;09/10/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,92;0,35;0,28;9,2;134;9;143;PC+PL+ME;1,46;0,16;09/10/2019 05:28
906631234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;9;37;JEUDI;13/09/2018;R10736;R10736  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,45;0,48;1,38;6,83;30;7;37;OM;5,72;1,05;13/09/2018 05:30
1004140234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;10;44;MERCREDI;30/10/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,88;;1,3;6,18;76;26;102;OM;3,66;0,75;30/10/2019 05:36
991903234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;8;35;JEUDI;29/08/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,73;0,55;0,25;8,98;45;5;50;PC+PL+ME;1,04;0,12;29/08/2019 05:29
907359234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;9;38;JEUDI;20/09/2018;R10736;R10736  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,93;0,47;1,1;8,03;104;8;112;PC+PL+ME;0,88;0,13;20/09/2018 05:30
1018670234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;1;3;MARDI;14/01/2020;R10838;R10838  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,67;0,33;1,25;8,92;28;120;148;PC+PL+ME;1,46;0,19;14/01/2020 05:45
1057357234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;8;32;MARDI;04/08/2020;R10838;R10838  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,85;0,38;0,83;7,68;110;24;134;PC+PL+ME;1,2;0,18;04/08/2020 05:38
1022563234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;2;6;MARDI;04/02/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,42;0,33;0,9;9,32;132;19;151;PC+PL+ME;1,28;0,15;04/02/2020 05:41
1023685234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;2;7;MARDI;11/02/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,17;0,33;0,87;7,03;121;21;142;PC+PL+ME;0,5;0,08;11/02/2020 05:33
1032717234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;3;14;MARDI;31/03/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,67;0,33;0,97;8,63;127;24;151;PC+PL+ME;1,2;0,16;31/03/2020 05:29
1054318234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;7;30;MERCREDI;22/07/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,28;0,37;1,15;7,43;93;22;115;OM;0,88;0,14;22/07/2020 05:19
1077998234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;10;41;JEUDI;08/10/2020;R10704;R10704  Bi Comp;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;8,7;;0,2;8,9;43;9;52;PC+PL+ME;1,12;0,13;08/10/2020 05:38
1003093234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;10;43;MARDI;22/10/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,43;0,33;0,85;8,28;124;19;143;PC+PL+ME;0,98;0,13;22/10/2019 05:22
957493234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;5;19;JEUDI;09/05/2019;R10723;R10723;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,55;0,33;1,87;9,42;117;11;128;PC+PL+ME;1,02;0,14;09/05/2019 05:40
1057978234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;8;33;LUNDI;10/08/2020;R10838;R10838  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,53;0,33;0,33;6,87;86;3;89;PC+PL+ME;1,1;0,17;10/08/2020 04:39
1038222234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;4;18;MERCREDI;29/04/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,4;1,52;1,27;5,67;79;21;100;OM;3,72;0,85;29/04/2020 05:45
993959234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;9;37;LUNDI;09/09/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;6,55;0,38;0,93;7,48;80;14;94;OM;3,82;0,58;09/09/2019 05:23
1041986234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;5;22;JEUDI;28/05/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,2;0,37;0,68;7,88;102;5;107;OM;4,34;0,6;28/05/2020 05:42
1010168234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;11;48;JEUDI;28/11/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,45;0,42;0,82;8,27;106;7;113;OM;4,74;0,64;28/11/2019 05:32
908875234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2018;9;39;JEUDI;27/09/2018;R10736;R10736  Bi comp 26T;BOM2511;a-BOM  bicompartimentée >=19m3 avec  LC GO;069A;069A CC Derval BC Je Paire;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,38;;0,98;6,37;30;7;37;PC+PL+ME;1,26;0,23;27/09/2018 05:41
995459234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;9;38;MERCREDI;18/09/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;4,93;;1,32;6,25;78;22;100;PC+PL+ME;0,86;0,17;18/09/2019 05:30
1058872234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2020;8;34;MARDI;18/08/2020;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7;0,57;1,13;8,13;112;22;134;OM;4,36;0,62;18/08/2020 05:29
1006987234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;11;46;JEUDI;14/11/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;5,17;0,5;1,17;6,33;81;20;101;OM;4,32;0,84;14/11/2019 05:27
1003119234;7918234;COU;T. LOIRE ATLANTIQUE VENDEE;S. NANTES COLLECTIVITES;8514;2019;10;43;MERCREDI;23/10/2019;R10844;R10844  BICOMP 26T;BOM2518;BOM  bicompartimentée >=19m3 avec LC GO + AD Blue;069A;069A CC Derval BC;CC_Derval;1;Nantes Services Publics;CSPAP; Communauté de Communes de Derval;1;7,98;0,33;1,02;9;117;10;127;PC+PL+ME;1,34;0,17;23/10/2019 05:28
